Store ID,Product ID,Category,Inventory Level,Units Sold,Risk_Flag
S005,P0017,Groceries,388,77,OK
S005,P0018,Clothing,470,112,OK
S005,P0019,Toys,437,130,OK
S005,P0020,Toys,471,412,Low Stock Risk
S001,P0001,Furniture,322,130,OK
S001,P0002,Clothing,191,181,Low Stock Risk
S001,P0003,Toys,113,27,OK
S001,P0004,Furniture,238,212,Low Stock Risk
S001,P0005,Electronics,425,295,Low Stock Risk
S001,P0006,Groceries,330,261,Low Stock Risk
S001,P0007,Clothing,448,102,OK
S001,P0008,Electronics,329,51,OK
S001,P0009,Clothing,86,6,OK
S001,P0010,Electronics,55,0,OK
S001,P0011,Furniture,386,88,OK
S001,P0012,Groceries,331,129,OK
S001,P0013,Groceries,360,269,Low Stock Risk
S001,P0014,Toys,361,70,OK
S001,P0015,Furniture,182,149,Low Stock Risk
S001,P0016,Toys,83,19,OK
S001,P0017,Clothing,106,4,OK
S001,P0018,Groceries,73,25,OK
S001,P0019,Clothing,109,93,Low Stock Risk
S001,P0020,Toys,410,374,Low Stock Risk
S002,P0001,Groceries,137,1,OK
S002,P0002,Clothing,345,225,OK
S002,P0003,Furniture,153,33,OK
S002,P0004,Furniture,271,25,OK
S002,P0005,Furniture,155,29,OK
S002,P0006,Clothing,450,448,Low Stock Risk
S002,P0007,Groceries,368,321,Low Stock Risk
S002,P0008,Clothing,333,325,Low Stock Risk
S002,P0009,Toys,307,50,OK
S002,P0010,Furniture,453,106,OK
S002,P0011,Clothing,416,187,OK
S002,P0012,Clothing,275,76,OK
S002,P0013,Groceries,475,352,Low Stock Risk
S002,P0014,Clothing,473,207,OK
S002,P0015,Toys,224,173,Low Stock Risk
S002,P0016,Groceries,463,247,OK
S002,P0017,Toys,421,370,Low Stock Risk
S002,P0018,Toys,276,184,OK
S002,P0019,Toys,160,60,OK
S002,P0020,Groceries,433,331,Low Stock Risk
S003,P0001,Furniture,429,12,OK
S003,P0002,Clothing,266,55,OK
S003,P0003,Toys,440,45,OK
S003,P0004,Furniture,62,28,OK
S003,P0005,Electronics,269,182,Low Stock Risk
S003,P0006,Clothing,169,137,Low Stock Risk
S003,P0007,Groceries,114,97,Low Stock Risk
S003,P0008,Toys,201,201,Low Stock Risk
S003,P0009,Clothing,368,341,Low Stock Risk
S003,P0010,Clothing,336,310,Low Stock Risk
S003,P0011,Groceries,184,66,OK
S003,P0012,Groceries,131,77,OK
S003,P0013,Clothing,401,87,OK
S003,P0014,Toys,498,351,Low Stock Risk
S003,P0015,Groceries,222,210,Low Stock Risk
S003,P0016,Clothing,294,58,OK
S003,P0017,Electronics,452,151,OK
S003,P0018,Furniture,349,189,OK
S003,P0019,Clothing,450,111,OK
S003,P0020,Groceries,181,131,Low Stock Risk
S004,P0001,Clothing,91,44,OK
S004,P0002,Furniture,81,48,OK
S004,P0003,Groceries,426,79,OK
S004,P0004,Clothing,465,18,OK
S004,P0005,Groceries,223,142,OK
S004,P0006,Clothing,353,135,OK
S004,P0007,Furniture,118,54,OK
S004,P0008,Groceries,467,32,OK
S004,P0009,Toys,430,148,OK
S004,P0010,Clothing,106,83,Low Stock Risk
S004,P0011,Clothing,210,9,OK
S004,P0012,Clothing,402,192,OK
S004,P0013,Toys,397,203,OK
S004,P0014,Clothing,324,51,OK
S004,P0015,Clothing,378,329,Low Stock Risk
S004,P0016,Electronics,146,25,OK
S004,P0017,Toys,173,0,OK
S004,P0018,Toys,215,39,OK
S004,P0019,Groceries,449,340,Low Stock Risk
S004,P0020,Clothing,132,23,OK
S005,P0001,Clothing,226,115,OK
S005,P0002,Groceries,218,5,OK
S005,P0003,Groceries,240,116,OK
S005,P0004,Toys,381,293,Low Stock Risk
S005,P0005,Groceries,119,17,OK
S005,P0006,Furniture,152,144,Low Stock Risk
S005,P0007,Clothing,160,120,Low Stock Risk
S005,P0008,Toys,390,308,Low Stock Risk
S005,P0009,Furniture,326,131,OK
S005,P0010,Clothing,211,116,OK
S005,P0011,Electronics,391,238,OK
S005,P0012,Furniture,356,158,OK
S005,P0013,Groceries,227,206,Low Stock Risk
S005,P0014,Furniture,208,29,OK
S005,P0015,Furniture,126,10,OK
S005,P0016,Clothing,86,13,OK
S005,P0017,Electronics,447,327,Low Stock Risk
S005,P0018,Electronics,211,124,OK
S005,P0019,Electronics,240,125,OK
S005,P0020,Clothing,479,19,OK
S001,P0001,Groceries,435,121,OK
S001,P0002,Groceries,118,53,OK
S001,P0003,Groceries,130,2,OK
S001,P0004,Toys,321,73,OK
S001,P0005,Groceries,77,54,Low Stock Risk
S001,P0006,Furniture,398,114,OK
S001,P0007,Electronics,442,304,Low Stock Risk
S001,P0008,Electronics,349,144,OK
S001,P0009,Groceries,175,65,OK
S001,P0010,Clothing,266,67,OK
S001,P0011,Groceries,394,279,Low Stock Risk
S001,P0012,Furniture,334,167,OK
S001,P0013,Toys,362,156,OK
S001,P0014,Furniture,230,71,OK
S001,P0015,Clothing,96,7,OK
S001,P0016,Electronics,182,33,OK
S001,P0017,Toys,411,366,Low Stock Risk
S001,P0018,Groceries,190,17,OK
S001,P0019,Furniture,381,360,Low Stock Risk
S001,P0020,Furniture,445,302,Low Stock Risk
S002,P0001,Furniture,222,46,OK
S002,P0002,Electronics,268,79,OK
S002,P0003,Toys,181,24,OK
S002,P0004,Toys,491,396,Low Stock Risk
S002,P0005,Furniture,409,114,OK
S002,P0006,Toys,94,94,Low Stock Risk
S002,P0007,Groceries,177,123,Low Stock Risk
S002,P0008,Electronics,362,106,OK
S002,P0009,Toys,403,31,OK
S002,P0010,Furniture,368,343,Low Stock Risk
S002,P0011,Electronics,96,16,OK
S002,P0012,Clothing,388,264,Low Stock Risk
S002,P0013,Clothing,430,350,Low Stock Risk
S002,P0014,Toys,287,119,OK
S002,P0015,Furniture,374,254,Low Stock Risk
S002,P0016,Groceries,385,295,Low Stock Risk
S002,P0017,Electronics,443,14,OK
S002,P0018,Electronics,263,177,Low Stock Risk
S002,P0019,Toys,336,125,OK
S002,P0020,Furniture,277,261,Low Stock Risk
S003,P0001,Groceries,299,282,Low Stock Risk
S003,P0002,Toys,286,264,Low Stock Risk
S003,P0003,Electronics,499,247,OK
S003,P0004,Furniture,342,319,Low Stock Risk
S003,P0005,Electronics,307,106,OK
S003,P0006,Toys,247,51,OK
S003,P0007,Toys,449,145,OK
S003,P0008,Furniture,107,97,Low Stock Risk
S003,P0009,Clothing,440,105,OK
S003,P0010,Toys,237,45,OK
S003,P0011,Clothing,345,283,Low Stock Risk
S003,P0012,Furniture,187,51,OK
S003,P0013,Clothing,158,157,Low Stock Risk
S003,P0014,Groceries,471,72,OK
S003,P0015,Electronics,364,169,OK
S003,P0016,Furniture,382,371,Low Stock Risk
S003,P0017,Toys,229,84,OK
S003,P0018,Electronics,274,50,OK
S003,P0019,Groceries,86,17,OK
S003,P0020,Clothing,260,203,Low Stock Risk
S004,P0001,Groceries,262,223,Low Stock Risk
S004,P0002,Electronics,57,1,OK
S004,P0003,Electronics,297,55,OK
S004,P0004,Clothing,450,427,Low Stock Risk
S004,P0005,Electronics,457,198,OK
S004,P0006,Groceries,51,51,Low Stock Risk
S004,P0007,Groceries,257,254,Low Stock Risk
S004,P0008,Electronics,460,122,OK
S004,P0009,Furniture,292,55,OK
S004,P0010,Groceries,163,123,Low Stock Risk
S004,P0011,Clothing,435,303,Low Stock Risk
S004,P0012,Clothing,410,14,OK
S004,P0013,Toys,68,5,OK
S004,P0014,Toys,455,116,OK
S004,P0015,Furniture,326,94,OK
S004,P0016,Electronics,376,216,OK
S004,P0017,Groceries,362,321,Low Stock Risk
S004,P0018,Electronics,244,163,Low Stock Risk
S004,P0019,Furniture,319,176,OK
S004,P0020,Electronics,209,82,OK
S005,P0001,Groceries,72,39,OK
S005,P0002,Toys,341,194,OK
S005,P0003,Toys,191,43,OK
S005,P0004,Groceries,311,24,OK
S005,P0005,Furniture,386,311,Low Stock Risk
S005,P0006,Electronics,452,426,Low Stock Risk
S005,P0007,Furniture,175,111,OK
S005,P0008,Toys,380,60,OK
S005,P0009,Furniture,486,417,Low Stock Risk
S005,P0010,Groceries,299,138,OK
S005,P0011,Clothing,462,405,Low Stock Risk
S005,P0012,Furniture,53,20,OK
S005,P0013,Electronics,355,93,OK
S005,P0014,Clothing,300,71,OK
S005,P0015,Electronics,240,128,OK
S005,P0016,Electronics,332,17,OK
S005,P0017,Furniture,208,139,Low Stock Risk
S005,P0018,Clothing,476,444,Low Stock Risk
S005,P0019,Groceries,302,100,OK
S005,P0020,Electronics,142,123,Low Stock Risk
S001,P0001,Groceries,292,282,Low Stock Risk
S001,P0002,Electronics,232,31,OK
S001,P0003,Clothing,60,48,Low Stock Risk
S001,P0004,Furniture,320,46,OK
S001,P0005,Furniture,71,23,OK
S001,P0006,Furniture,132,131,Low Stock Risk
S001,P0007,Toys,431,267,OK
S001,P0008,Furniture,154,37,OK
S001,P0009,Clothing,146,111,Low Stock Risk
S001,P0010,Toys,94,36,OK
S001,P0011,Clothing,204,188,Low Stock Risk
S001,P0012,Electronics,115,67,OK
S001,P0013,Clothing,335,108,OK
S001,P0014,Groceries,334,120,OK
S001,P0015,Groceries,421,198,OK
S001,P0016,Electronics,110,10,OK
S001,P0017,Groceries,240,50,OK
S001,P0018,Electronics,268,189,Low Stock Risk
S001,P0019,Groceries,416,141,OK
S001,P0020,Furniture,366,277,Low Stock Risk
S002,P0001,Clothing,364,320,Low Stock Risk
S002,P0002,Groceries,224,156,Low Stock Risk
S002,P0003,Clothing,392,346,Low Stock Risk
S002,P0004,Electronics,215,128,OK
S002,P0005,Toys,186,107,OK
S002,P0006,Clothing,215,55,OK
S002,P0007,Groceries,411,111,OK
S002,P0008,Toys,104,44,OK
S002,P0009,Clothing,473,143,OK
S002,P0010,Clothing,120,87,Low Stock Risk
S002,P0011,Toys,378,43,OK
S002,P0012,Groceries,500,61,OK
S002,P0013,Toys,239,111,OK
S002,P0014,Toys,413,366,Low Stock Risk
S002,P0015,Clothing,338,77,OK
S002,P0016,Electronics,121,25,OK
S002,P0017,Clothing,383,40,OK
S002,P0018,Toys,491,160,OK
S002,P0019,Toys,424,63,OK
S002,P0020,Toys,235,11,OK
S003,P0001,Toys,349,163,OK
S003,P0002,Clothing,168,90,OK
S003,P0003,Electronics,160,106,OK
S003,P0004,Groceries,91,78,Low Stock Risk
S003,P0005,Groceries,230,82,OK
S003,P0006,Toys,258,165,OK
S003,P0007,Groceries,483,45,OK
S003,P0008,Toys,304,288,Low Stock Risk
S003,P0009,Toys,105,51,OK
S003,P0010,Clothing,456,316,Low Stock Risk
S003,P0011,Clothing,485,230,OK
S003,P0012,Furniture,249,107,OK
S003,P0013,Toys,139,2,OK
S003,P0014,Furniture,174,13,OK
S003,P0015,Electronics,404,246,OK
S003,P0016,Groceries,216,28,OK
S003,P0017,Clothing,176,169,Low Stock Risk
S003,P0018,Groceries,141,80,OK
S003,P0019,Groceries,299,0,OK
S003,P0020,Clothing,91,17,OK
S004,P0001,Clothing,270,249,Low Stock Risk
S004,P0002,Electronics,356,272,Low Stock Risk
S004,P0003,Toys,275,174,OK
S004,P0004,Toys,279,242,Low Stock Risk
S004,P0005,Groceries,449,438,Low Stock Risk
S004,P0006,Clothing,109,26,OK
S004,P0007,Groceries,288,80,OK
S004,P0008,Electronics,436,363,Low Stock Risk
S004,P0009,Furniture,307,93,OK
S004,P0010,Electronics,391,102,OK
S004,P0011,Clothing,366,60,OK
S004,P0012,Electronics,240,80,OK
S004,P0013,Clothing,190,22,OK
S004,P0014,Furniture,69,47,Low Stock Risk
S004,P0015,Clothing,166,1,OK
S004,P0016,Clothing,464,67,OK
S004,P0017,Furniture,264,237,Low Stock Risk
S004,P0018,Groceries,133,30,OK
S004,P0019,Electronics,358,238,OK
S004,P0020,Clothing,332,135,OK
S005,P0001,Toys,62,23,OK
S005,P0002,Groceries,166,70,OK
S005,P0003,Toys,382,159,OK
S005,P0004,Furniture,396,346,Low Stock Risk
S005,P0005,Clothing,344,325,Low Stock Risk
S005,P0006,Toys,144,68,OK
S005,P0007,Toys,405,176,OK
S005,P0008,Electronics,439,102,OK
S005,P0009,Clothing,363,220,OK
S005,P0010,Furniture,451,396,Low Stock Risk
S005,P0011,Clothing,172,72,OK
S005,P0012,Furniture,84,12,OK
S005,P0013,Toys,186,114,OK
S005,P0014,Clothing,387,354,Low Stock Risk
S005,P0015,Toys,261,186,Low Stock Risk
S005,P0016,Furniture,404,362,Low Stock Risk
S005,P0017,Groceries,205,74,OK
S005,P0018,Groceries,153,50,OK
S005,P0019,Electronics,296,19,OK
S005,P0020,Furniture,133,102,Low Stock Risk
S001,P0001,Groceries,376,358,Low Stock Risk
S001,P0002,Groceries,461,131,OK
S001,P0003,Groceries,276,260,Low Stock Risk
S001,P0004,Electronics,103,59,OK
S001,P0005,Clothing,84,59,Low Stock Risk
S001,P0006,Groceries,217,181,Low Stock Risk
S001,P0007,Groceries,495,444,Low Stock Risk
S001,P0008,Furniture,156,16,OK
S001,P0009,Groceries,96,54,OK
S001,P0010,Clothing,339,71,OK
S001,P0011,Toys,99,5,OK
S001,P0012,Toys,480,353,Low Stock Risk
S001,P0013,Electronics,482,185,OK
S001,P0014,Electronics,339,338,Low Stock Risk
S001,P0015,Clothing,240,199,Low Stock Risk
S001,P0016,Groceries,201,192,Low Stock Risk
S001,P0017,Electronics,79,11,OK
S001,P0018,Groceries,100,98,Low Stock Risk
S001,P0019,Furniture,142,104,Low Stock Risk
S001,P0020,Clothing,301,47,OK
S002,P0001,Clothing,192,155,Low Stock Risk
S002,P0002,Electronics,414,110,OK
S002,P0003,Electronics,57,4,OK
S002,P0004,Toys,138,69,OK
S002,P0005,Electronics,186,132,Low Stock Risk
S002,P0006,Clothing,355,236,OK
S002,P0007,Groceries,474,252,OK
S002,P0008,Clothing,176,77,OK
S002,P0009,Furniture,164,142,Low Stock Risk
S002,P0010,Toys,202,27,OK
S002,P0011,Electronics,198,5,OK
S002,P0012,Electronics,107,43,OK
S002,P0013,Clothing,338,36,OK
S002,P0014,Furniture,76,74,Low Stock Risk
S002,P0015,Groceries,284,18,OK
S002,P0016,Toys,482,476,Low Stock Risk
S002,P0017,Clothing,131,97,Low Stock Risk
S002,P0018,Toys,366,170,OK
S002,P0019,Toys,273,259,Low Stock Risk
S002,P0020,Electronics,294,125,OK
S003,P0001,Groceries,179,44,OK
S003,P0002,Toys,316,8,OK
S003,P0003,Toys,93,13,OK
S003,P0004,Clothing,175,38,OK
S003,P0005,Toys,245,134,OK
S003,P0006,Groceries,498,445,Low Stock Risk
S003,P0007,Toys,325,121,OK
S003,P0008,Electronics,264,155,OK
S003,P0009,Groceries,382,299,Low Stock Risk
S003,P0010,Furniture,242,92,OK
S003,P0011,Electronics,335,201,OK
S003,P0012,Electronics,269,71,OK
S003,P0013,Electronics,286,100,OK
S003,P0014,Groceries,110,75,Low Stock Risk
S003,P0015,Toys,429,228,OK
S003,P0016,Clothing,297,106,OK
S003,P0017,Clothing,408,159,OK
S003,P0018,Furniture,420,322,Low Stock Risk
S003,P0019,Electronics,75,63,Low Stock Risk
S003,P0020,Clothing,444,332,Low Stock Risk
S004,P0001,Electronics,424,220,OK
S004,P0002,Groceries,452,343,Low Stock Risk
S004,P0003,Electronics,263,254,Low Stock Risk
S004,P0004,Groceries,171,76,OK
S004,P0005,Clothing,147,125,Low Stock Risk
S004,P0006,Furniture,489,302,OK
S004,P0007,Clothing,128,96,Low Stock Risk
S004,P0008,Furniture,341,47,OK
S004,P0009,Furniture,184,40,OK
S004,P0010,Furniture,320,290,Low Stock Risk
S004,P0011,Toys,430,299,Low Stock Risk
S004,P0012,Toys,189,157,Low Stock Risk
S004,P0013,Furniture,166,17,OK
S004,P0014,Toys,141,134,Low Stock Risk
S004,P0015,Groceries,435,212,OK
S004,P0016,Clothing,409,224,OK
S004,P0017,Toys,472,305,OK
S004,P0018,Clothing,402,213,OK
S004,P0019,Toys,233,157,Low Stock Risk
S004,P0020,Electronics,286,42,OK
S005,P0001,Clothing,168,18,OK
S005,P0002,Clothing,90,28,OK
S005,P0003,Clothing,91,42,OK
S005,P0004,Electronics,393,325,Low Stock Risk
S005,P0005,Toys,198,110,OK
S005,P0006,Groceries,132,123,Low Stock Risk
S005,P0007,Furniture,174,32,OK
S005,P0008,Furniture,116,103,Low Stock Risk
S005,P0009,Toys,391,54,OK
S005,P0010,Groceries,249,168,Low Stock Risk
S005,P0011,Furniture,65,7,OK
S005,P0012,Toys,125,50,OK
S005,P0013,Furniture,117,103,Low Stock Risk
S005,P0014,Clothing,444,302,Low Stock Risk
S005,P0015,Groceries,151,20,OK
S005,P0016,Furniture,100,37,OK
S005,P0017,Toys,458,322,Low Stock Risk
S005,P0018,Clothing,270,25,OK
S005,P0019,Electronics,356,145,OK
S005,P0020,Groceries,250,242,Low Stock Risk
S001,P0001,Clothing,381,238,OK
S001,P0002,Furniture,499,225,OK
S001,P0003,Toys,308,278,Low Stock Risk
S001,P0004,Clothing,145,63,OK
S001,P0005,Electronics,90,27,OK
S001,P0006,Toys,349,193,OK
S001,P0007,Furniture,129,43,OK
S001,P0008,Furniture,353,315,Low Stock Risk
S001,P0009,Clothing,98,10,OK
S001,P0010,Electronics,305,104,OK
S001,P0011,Electronics,100,35,OK
S001,P0012,Electronics,448,399,Low Stock Risk
S001,P0013,Groceries,186,35,OK
S001,P0014,Electronics,165,164,Low Stock Risk
S001,P0015,Groceries,496,149,OK
S001,P0016,Electronics,315,276,Low Stock Risk
S001,P0017,Electronics,306,191,OK
S001,P0018,Groceries,241,114,OK
S001,P0019,Electronics,353,212,OK
S001,P0020,Electronics,479,196,OK
S002,P0001,Furniture,160,101,OK
S002,P0002,Clothing,290,38,OK
S002,P0003,Groceries,492,329,Low Stock Risk
S002,P0004,Clothing,410,330,Low Stock Risk
S002,P0005,Groceries,287,240,Low Stock Risk
S002,P0006,Groceries,348,322,Low Stock Risk
S002,P0007,Furniture,165,164,Low Stock Risk
S002,P0008,Groceries,403,181,OK
S002,P0009,Furniture,258,37,OK
S002,P0010,Electronics,389,278,Low Stock Risk
S002,P0011,Clothing,151,15,OK
S002,P0012,Electronics,100,71,Low Stock Risk
S002,P0013,Clothing,374,250,Low Stock Risk
S002,P0014,Groceries,53,35,OK
S002,P0015,Furniture,499,434,Low Stock Risk
S002,P0016,Groceries,405,121,OK
S002,P0017,Furniture,379,311,Low Stock Risk
S002,P0018,Clothing,234,28,OK
S002,P0019,Toys,63,25,OK
S002,P0020,Electronics,334,199,OK
S003,P0001,Groceries,430,204,OK
S003,P0002,Toys,203,28,OK
S003,P0003,Groceries,395,273,Low Stock Risk
S003,P0004,Electronics,316,33,OK
S003,P0005,Furniture,342,70,OK
S003,P0006,Groceries,211,161,Low Stock Risk
S003,P0007,Electronics,191,98,OK
S003,P0008,Toys,443,28,OK
S003,P0009,Clothing,373,51,OK
S003,P0010,Toys,167,49,OK
S003,P0011,Groceries,84,23,OK
S003,P0012,Groceries,81,43,OK
S003,P0013,Electronics,398,211,OK
S003,P0014,Groceries,248,193,Low Stock Risk
S003,P0015,Groceries,317,214,Low Stock Risk
S003,P0016,Furniture,123,2,OK
S003,P0017,Groceries,217,114,OK
S003,P0018,Groceries,281,243,Low Stock Risk
S003,P0019,Electronics,357,82,OK
S003,P0020,Furniture,252,118,OK
S004,P0001,Groceries,199,198,Low Stock Risk
S004,P0002,Clothing,192,11,OK
S004,P0003,Groceries,59,50,Low Stock Risk
S004,P0004,Groceries,79,59,Low Stock Risk
S004,P0005,Toys,90,21,OK
S004,P0006,Groceries,250,222,Low Stock Risk
S004,P0007,Groceries,389,99,OK
S004,P0008,Furniture,449,305,Low Stock Risk
S004,P0009,Toys,126,107,Low Stock Risk
S004,P0010,Electronics,77,20,OK
S004,P0011,Toys,402,158,OK
S004,P0012,Clothing,167,156,Low Stock Risk
S004,P0013,Furniture,188,53,OK
S004,P0014,Toys,70,57,Low Stock Risk
S004,P0015,Toys,143,43,OK
S004,P0016,Electronics,280,18,OK
S004,P0017,Electronics,416,316,Low Stock Risk
S004,P0018,Furniture,346,287,Low Stock Risk
S004,P0019,Groceries,208,171,Low Stock Risk
S004,P0020,Toys,154,79,OK
S005,P0001,Toys,85,32,OK
S005,P0002,Groceries,446,62,OK
S005,P0003,Groceries,161,128,Low Stock Risk
S005,P0004,Electronics,146,34,OK
S005,P0005,Clothing,149,114,Low Stock Risk
S005,P0006,Toys,69,33,OK
S005,P0007,Furniture,276,1,OK
S005,P0008,Toys,168,1,OK
S005,P0009,Furniture,172,119,Low Stock Risk
S005,P0010,Clothing,283,181,OK
S005,P0011,Electronics,211,151,Low Stock Risk
S005,P0012,Clothing,472,459,Low Stock Risk
S005,P0013,Toys,345,232,Low Stock Risk
S005,P0014,Toys,358,189,OK
S005,P0015,Electronics,71,50,Low Stock Risk
S005,P0016,Clothing,425,188,OK
S005,P0017,Toys,195,169,Low Stock Risk
S005,P0018,Toys,313,129,OK
S005,P0019,Toys,53,51,Low Stock Risk
S005,P0020,Furniture,373,203,OK
S001,P0001,Electronics,433,279,OK
S001,P0002,Toys,257,217,Low Stock Risk
S001,P0003,Toys,103,73,Low Stock Risk
S001,P0004,Toys,117,72,OK
S001,P0005,Clothing,316,137,OK
S001,P0006,Clothing,270,134,OK
S001,P0007,Groceries,500,403,Low Stock Risk
S001,P0008,Electronics,219,191,Low Stock Risk
S001,P0009,Toys,312,118,OK
S001,P0010,Toys,363,268,Low Stock Risk
S001,P0011,Toys,264,126,OK
S001,P0012,Clothing,160,63,OK
S001,P0013,Electronics,460,54,OK
S001,P0014,Electronics,180,81,OK
S001,P0015,Groceries,360,19,OK
S001,P0016,Groceries,119,114,Low Stock Risk
S001,P0017,Toys,389,233,OK
S001,P0018,Furniture,84,4,OK
S001,P0019,Furniture,135,30,OK
S001,P0020,Furniture,482,148,OK
S002,P0001,Clothing,221,220,Low Stock Risk
S002,P0002,Groceries,83,65,Low Stock Risk
S002,P0003,Furniture,432,120,OK
S002,P0004,Clothing,266,192,Low Stock Risk
S002,P0005,Groceries,401,356,Low Stock Risk
S002,P0006,Groceries,497,120,OK
S002,P0007,Toys,304,104,OK
S002,P0008,Toys,340,15,OK
S002,P0009,Groceries,213,23,OK
S002,P0010,Toys,245,233,Low Stock Risk
S002,P0011,Clothing,448,58,OK
S002,P0012,Electronics,370,290,Low Stock Risk
S002,P0013,Furniture,241,133,OK
S002,P0014,Electronics,329,77,OK
S002,P0015,Electronics,371,118,OK
S002,P0016,Clothing,91,7,OK
S002,P0017,Furniture,231,176,Low Stock Risk
S002,P0018,Toys,149,139,Low Stock Risk
S002,P0019,Furniture,418,323,Low Stock Risk
S002,P0020,Furniture,357,239,Low Stock Risk
S003,P0001,Clothing,120,88,Low Stock Risk
S003,P0002,Toys,147,85,OK
S003,P0003,Toys,109,70,OK
S003,P0004,Toys,334,232,Low Stock Risk
S003,P0005,Furniture,121,83,Low Stock Risk
S003,P0006,Clothing,355,38,OK
S003,P0007,Toys,500,107,OK
S003,P0008,Furniture,330,77,OK
S003,P0009,Toys,330,17,OK
S003,P0010,Groceries,228,1,OK
S003,P0011,Furniture,192,27,OK
S003,P0012,Toys,209,139,OK
S003,P0013,Groceries,413,204,OK
S003,P0014,Groceries,295,212,Low Stock Risk
S003,P0015,Electronics,383,16,OK
S003,P0016,Electronics,294,83,OK
S003,P0017,Groceries,76,60,Low Stock Risk
S003,P0018,Electronics,492,412,Low Stock Risk
S003,P0019,Clothing,478,156,OK
S003,P0020,Toys,70,24,OK
S004,P0001,Groceries,173,53,OK
S004,P0002,Furniture,163,34,OK
S004,P0003,Groceries,327,278,Low Stock Risk
S004,P0004,Electronics,106,89,Low Stock Risk
S004,P0005,Groceries,76,31,OK
S004,P0006,Clothing,178,62,OK
S004,P0007,Groceries,449,408,Low Stock Risk
S004,P0008,Groceries,78,49,OK
S004,P0009,Clothing,125,113,Low Stock Risk
S004,P0010,Electronics,115,28,OK
S004,P0011,Clothing,95,44,OK
S004,P0012,Toys,294,285,Low Stock Risk
S004,P0013,Electronics,86,58,Low Stock Risk
S004,P0014,Groceries,481,124,OK
S004,P0015,Clothing,443,212,OK
S004,P0016,Electronics,55,16,OK
S004,P0017,Electronics,133,28,OK
S004,P0018,Toys,124,8,OK
S004,P0019,Electronics,121,0,OK
S004,P0020,Electronics,75,74,Low Stock Risk
S005,P0001,Electronics,265,117,OK
S005,P0002,Groceries,64,14,OK
S005,P0003,Groceries,466,432,Low Stock Risk
S005,P0004,Clothing,97,38,OK
S005,P0005,Toys,70,40,OK
S005,P0006,Furniture,93,69,Low Stock Risk
S005,P0007,Furniture,117,41,OK
S005,P0008,Clothing,247,2,OK
S005,P0009,Clothing,390,283,Low Stock Risk
S005,P0010,Clothing,420,174,OK
S005,P0011,Clothing,384,129,OK
S005,P0012,Groceries,278,191,Low Stock Risk
S005,P0013,Clothing,58,52,Low Stock Risk
S005,P0014,Electronics,363,74,OK
S005,P0015,Toys,287,64,OK
S005,P0016,Groceries,288,88,OK
S005,P0017,Toys,240,151,OK
S005,P0018,Clothing,256,235,Low Stock Risk
S005,P0019,Electronics,452,275,OK
S005,P0020,Groceries,157,154,Low Stock Risk
S001,P0001,Electronics,241,108,OK
S001,P0002,Furniture,389,2,OK
S001,P0003,Furniture,255,65,OK
S001,P0004,Clothing,346,275,Low Stock Risk
S001,P0005,Toys,64,54,Low Stock Risk
S001,P0006,Clothing,96,9,OK
S001,P0007,Toys,498,172,OK
S001,P0008,Groceries,337,200,OK
S001,P0009,Electronics,412,400,Low Stock Risk
S001,P0010,Toys,355,89,OK
S001,P0011,Furniture,473,104,OK
S001,P0012,Furniture,154,48,OK
S001,P0013,Electronics,158,45,OK
S001,P0014,Groceries,121,80,OK
S001,P0015,Toys,207,20,OK
S001,P0016,Furniture,82,48,OK
S001,P0017,Electronics,272,162,OK
S001,P0018,Clothing,245,180,Low Stock Risk
S001,P0019,Toys,153,132,Low Stock Risk
S001,P0020,Toys,320,175,OK
S002,P0001,Toys,283,151,OK
S002,P0002,Electronics,106,34,OK
